"Id","Text","Time","Retweet_count"
640,"apc defeating pdp in maiduguri unit 040 in gwoza #result #nigeriadecides #pollstream #2015election #breakingnews:  http://t.co/fwrb7l12ui","2015-03-28 16:30:12",9
641,"rt @unicef: “i love school” ‘hadiza’, 13, escaped boko haram violence in #nigeria and is learning to read for the first time: http://t.co/w…","2015-04-08 14:46:31",327
642,"rt @chiefabs: any politician who may intend to sponsor violence is an hater of himself.without peace, your assumption is a dream #noviolenc…","2015-03-23 11:15:28",6
643,"rt @seunfakze: electoral violence is wrong. citizens should not be the trampling spots for murderers in the name of elections #nigeriadecid…","2015-04-11 15:35:32",7
644,"@gideon_okeke signing his commitment to advocate for peaceful elections #nigeriadecides http://t.co/7npyicfspn","2015-03-09 15:54:40",61
645,"rt @abangmercy: false ""@cnni: at least 11 people killed as violence mars #nigeria elections, causes delays: http://t.co/lnlgtsf2yj http://t…","2015-03-29 06:58:26",7
646,"do not tolerate rigging in your community,report foul play during the elections at http://t.co/bv0lwrxnq2  #nigeriadecides #pollwatch2015","2015-03-27 18:46:52",22
647,"rt @swtlovex: why is it easy for some of these muslims to just kill like that?
does it excite them to see blood everywhere?
stop killing!
#…","2015-04-01 17:22:35",9
648,"rt @clancyreports: nbc news' alexander smith with an overview of #nigeria election politics amidst demands to #bringbackourgirls - http://t…","2015-02-01 22:37:29",13
649,"#nigeriadecides: presidential election results as announced by inec | #nigeria2015 #2015elections http://t.co/qf8jlztxoo","2015-03-30 16:43:40",12
650,"[photos] thugs disrupt election in surulere, lagos #nigeriadecides http://t.co/inmrmzlrld","2015-03-28 17:05:04",33
651,"#nigeria army rescues hundreds of women and girls from #bokoharam captivity http://t.co/qtdml2wvlg http://t.co/5udmjcx2xa","2015-04-29 00:30:18",13
652,"rt @metropolemag: [premium times] nasarawa presidential election results: keffi lga, pdp 9,735, apc 26,797, http://t.co/aphprnazes #nigeria…","2015-03-29 13:05:40",7
653,"breaking: #nlc election disrupted as aggrieved parties hijack, destroy ballot boxes #nigeriadecides http://t.co/noxhrgbuhw","2015-02-12 16:19:33",11
654,"#nigeriadecides : buhari wins presidential election in oyo state http://t.co/lpvhvpxs6v","2015-03-30 10:34:52",68
655,"rt @ewnreporter: #nigeria over 50 million will head to the polls today - in what has been described as the most important elections for the…","2015-03-28 07:17:43",5
656,"rt @gidimeister: lagos, with 29% turnout, had the most people talking on twitter about the election, but the most apathy on the ground. #ni…","2015-03-31 11:24:50",6
657,"a blog by @ambassadorgreen: why the #nigeria elections matter http://t.co/kabazuxzry","2015-02-04 22:08:49",6
658,"rt @mrayedee: inec has confirmed that their emohua office, rivers state has been burnt down. #nigeriadecides #apcfail #rotimiamaechiarsonist","2015-03-29 20:54:46",26
659,"the presentation of results for ebonyi state now concluded by the returning officer #nigeriadecides http://t.co/p84lxwwcbm","2015-03-31 10:51:34",11
660,"rt @chitranagarajan: jega: 374/ 150,000 card readers not work &lt; this comes to 0.25% of card readers. @inecnigeria to be commended. #nigeria…","2015-03-29 17:47:58",6
661,"democracy ‘kicks off’ in nigeria as buhari claims historic election win: http://t.co/qqw9pzlwkk #nigeriadecides http://t.co/mocxls3bal","2015-03-31 15:55:07",14
662,"rt @cfr_org: catch up on #nigeria's elections, the #afghanistan drawdown, &amp; #yemen's crisis with #theworldthisweek: http://t.co/w2wr7sxxpc","2015-03-28 20:27:16",5
663,"rt @kofiannan: i urge #nigeria to take the necessary steps to ensure that violence plays no part in these elections. http://t.co/0bnjkyemji…","2015-03-26 17:51:47",139
664,"rt @imadmesdoua: #theeconomist comes out and endorses #buhari in #nigeria election,calling him ""the least awful"" http://t.co/vfbvrmzrkw #ni…","2015-02-05 18:37:08",6
665,"rt @lagosdailynews: breaking: iju ishaga residents cry out over distribution of pvcs. read via http://t.co/cfqqatnjmt #nigeriadecides http:…","2015-03-20 14:27:11",6
666,"rt @cfr_org: #bokoharam killed 7 soldiers in lake chad attack: http://t.co/gnnbf3lxnn. more on this week's violence in #nigeria: http://t.c…","2015-02-24 21:14:50",5
667,"rt @bimbo_cash: this is no election to me, why so much negative news of card reader not functioning, no inec official, officials left etc? …","2015-03-28 13:40:52",6
668,"rt @mobilepunch: channels tv reports that the apc presidential candidate, @thisisbuhari , has just arrived at his polling unit in daura. #n…","2015-03-28 07:46:54",43
669,"rt @jaff8: dear nigerians, your words matter as much as your vote. while waiting for @inecnigeria to declare results, speak peace. #nigeria…","2015-03-29 14:44:06",6
670,"key players in this victory. 
1. pvc/card reader
2. jega
3. social media
4. you &amp; i
#nigeriadecides","2015-03-31 16:29:01",92
671,"rt @insuranceblitz: where is our se and ss election results. this is one #nigeria, we need results not abrupt silence. #nigeriadecides #nig…","2015-03-29 12:41:37",5
672,"rt @karo_orovboni: ladies and gents, they said no campaign on election day, but this isn't campaign, it's a clarion call #nigeriadecides ht…","2015-03-28 13:24:32",5
673,"how they plot to destroy the fourth republic: scenario-building on postponed #elections http://t.co/srhd9hvqmx  #roadto2015 #nigeria","2015-02-09 12:26:04",8
674,"rt @blossomnnodim: dear @inecnigeria, why are result sheets unavailable in ubima? can a governor order suspension of accreditation as a res…","2015-03-28 11:44:51",5
675,"rt @ynaija: election results will be announced 48 hrs after the completion of the election- jega #nigeriadecides","2015-03-29 17:27:12",6
676,"rt @kayodeakintemi: #nigeria2015: @apcnigeria takes 1,345,441 votes to win katsina, while @pdpnigeria gets 98,938 votes only. watch live @c…","2015-03-30 20:18:25",29
677,"rt @hollandiayogh: it is your right... it is your government... decide the future wisely #nigeriadecides remember to shun violence #holland…","2015-03-28 08:09:14",6
678,"“@inecnigeria: contrary to reports, prof. jega's security has not been withdrawn #nigeriadecides” cc:","2015-03-31 13:50:45",8
679,"rt @ojenny42: the world cup vs nigerian presidential elections. nothing has gotten nigerians so glued to their screen tonite. #nigeriadecid…","2015-03-30 21:18:53",6
680,"rt @aligthebaptist: thousands of soldiers v been deployed across #nigeria to checkmate violence after postponement but they claim no securi…","2015-02-07 18:50:37",52
681,"rt @kfoyeniran: let us all say ""no"" to violence in this election. the bomb blast tragedy in an enugu polling unit is just pathetic. #nigeri…","2015-03-28 11:11:01",5
682,"rt @citypeoplemagz: #nigeriadecides: ""what happened in the case of mr. president is regrettable and a national embarrassment""- inec chairma…","2015-03-28 20:26:22",10
683,"rt @apcforchange: the truth is that no one knows if @inecnigeria's 24hr-ban applies to #socialmedia campaigns but we will resume on sunday.…","2015-03-27 07:32:11",11
684,"foolishness is when you vote gej and you dont even have light to watch inec announce results. #nigeriadecides""","2015-03-30 20:24:31",22
685,"#nigeriadecides: boko haram members attack polling unit in gombe, kill two http://t.co/vxj05hlvvx via @360nobs","2015-03-28 16:27:30",10
686,"#nigeria: el antiguo presidente falló en #bringbackourgirls! @thisisbuhari actúe rápidamente http://t.co/khxmg8ghth http://t.co/sy6lkhjyxm","2015-04-14 15:38:01",35
687,"#nigeriadecides: buhari emerges winner of the 2015 presidential elections http://t.co/vjqcuc9oa2","2015-03-31 21:51:51",12
688,"rt @cnbcafrica: breaking news: #nigeria may delay feb vote if voter card distribution too low - inec http://t.co/dhhdylrwvu","2015-02-04 13:46:44",31
689,"rt @cnni: at least 11 people killed as violence mars #nigeria elections, causes delays: http://t.co/ichkppaikw http://t.co/fbbln0sgij","2015-03-29 03:25:58",87
690,"rt @osuofiaa_: if apc and pdp should draw in his election, abeg is there going to be a penalty ? 
#nigeriadecides","2015-03-30 17:06:56",22
691,"rt @apcforchange: #nigeria's vp-elect, @profosinbajo, is heading to abuja to join the people's general, @thisisbuhari. #nigeriadecides http…","2015-03-31 18:01:35",156
692,"pdp recharge cards being shared right on the queue.  #nigeriadecides #redefinenigeria @inecnigeria http://t.co/e9dnsxndfd""","2015-03-28 13:54:04",7
693,"rt @tweetoracle: gosh ! am sick of this reconvening shit by inec. why cant they just declare the results already. jeeeez  ! #nigeriadecides","2015-03-31 16:54:16",9
694,"#nigeriadecides #2015electionpictures  the observers just arrived polling unit at wuse zone1 in abuja @post_nigeria http://t.co/2p283cn538","2015-03-28 07:42:15",7
695,"rt @aligthebaptist: nigerian military begins airstrikes in sambisa and parts of gwoza | nigeriatell - breaking news #nigeria  http://t.co/t…","2015-02-19 16:16:51",9
696,"rt @unicef: how we’re using @snapchat to raise awareness for the 800k children displaced by violence in #nigeria: http://t.co/inhbq8jgpd @h…","2015-04-17 18:28:57",130
697,"#nigeriadecided: how buhari's election win unfolded on social media http://t.co/iy7vh8sojp (#nigeriadecides #newnigeria)","2015-04-01 07:08:04",14
698,"#nigeria base terrorist group boko haram have killed at least 45 people in a village in #borno state, http://t.co/5f441wrhhd","2015-03-05 18:01:50",8
699,"rt @bbcbreaking: muhammadu buhari wins nigeria's presidential election as goodluck jonathan admits defeat http://t.co/lpbsld9grk #nigeriade…","2015-03-31 16:53:55",1742
700,"rt @azeez_ibrahim11: mallamshekarau polling unit: governorship election apc - 166 pdp - 74 #kanodecide #nigeriadecides @ayourb @debolalagos…","2015-04-11 21:43:42",15
701,"every #nigerian should familiarize themselves with #inec's election accreditation &amp; voting procedure #nigeriadecides http://t.co/nnamupbf9k","2015-03-27 06:34:41",5
702,"rt @ruggedybaba: i hope @inecnigeria can atleast provide security for the ballot papers already on ground. #nigeriadecides #nigeriaelection…","2015-02-07 22:35:27",10
703,"rt @situationroomng: prof. ahmadu ro of kebbi state presenting the presidential election results of kebbi state #nigeriadecides http://t.co…","2015-03-31 13:36:22",10
704,"@unicef more than 1.5m, over half of them children, have fled violence in #nigeria. #bringbackourchildhood http://t.co/n5duyicemy","2015-04-15 04:39:20",131
705,"#nigeriadecides: chief supt. abayomi shogunle discusses security preparations of nigeria elections http://t.co/dfjl0asxnj","2015-02-03 20:37:39",13
706,"rt @mobilepunch: 2.
he says his party asked him not to sign because the results of the elections do not reflect the will of oyo voters. #ni…","2015-04-12 15:59:58",27
707,"rt @persecutionnews: military in #nigeria successful in taking back land from #bokoharam. read more: http://t.co/oqannufywt ^rs","2015-03-18 19:30:24",8
708,"elections are determined by the people that show up #nigeriadecides","2015-03-27 15:30:16",48
709,"rt @je_mc2: we should all decide not to use our twitter accounts to spread reports of rigging/violence/fake results. it's important. #niger…","2015-03-27 15:47:53",24
710,"@mrabusidiq @shehu_iii is this allegation true? #army aiding #opc touts? #lawlessnes #nigeriadecides @defenceinfong http://t.co/zxfcjocyoc","2015-03-17 05:53:48",9
711,"rt @vanguardngrnews: we can’t stop riots if inec shift dates again—wale oke - vanguard news http://t.co/oleyli9qkj via @vanguardngrnews #ni…","2015-02-11 05:30:13",15
712,"#nigeriadecides: boko haram members attack polling unit in gombe, kill two http://t.co/6zeer47qjs","2015-03-28 16:25:54",5
713,"rt @ebuka: rt @inecnigeria: we are aware of the recent hack of our @inecnigeria website, we are currently investigating this incident 
#nig…","2015-03-28 11:02:47",15
714,"rt @nsadhama: ""this election will end at apc 52% : pdp 48% #nigeriadecides"" gmb is nigeria next president....","2015-03-30 10:26:49",26
715,"taraba rec tells @channelstv there would a run-off election in the state. #nigeria2015","2015-04-13 17:38:10",14
716,"rt @eluniversal: países africanos enviaran 8.700 hombres para combatir a boko haram #nigeria http://t.co/hbiynje1bq","2015-02-07 23:16:49",22
717,"rt @dolusegun: here we go again “@princeklexx: gov rotimi ameachi calls for cancellation of election in rivers state. #riversdecides #niger…","2015-04-11 15:16:33",6
718,"rt @onourradar: 3 of our reporters - okonta, roland &amp; best - tell @gdndevelopment what they want next for #nigeria @guardianwitness http://…","2015-04-16 12:35:20",5
719,"rt @chinnybullet: as they said that gej lost at aso rock,this confirms #freeandfairelections therefore let's wait for @inecnigeria #gejwinn…","2015-03-29 15:34:42",6
720,"amaechi crippled governance in rivers state. that’s why we have vowed to use our pvc to vote pdp/wike. #nigeria","2015-04-02 15:03:42",6
721,"rt @refugees: latest: as violence spreads beyond #nigeria, we're calling for urgent access to the displaced http://t.co/bnsm0hclxc #chad #c…","2015-02-13 12:26:05",38
722,"rt @zebbook: gej's last chance at redemption is allowing a free and fair election. and it seems he's blowing that. #nigeriadecides","2015-03-29 18:05:59",18
723,"rt @adepet08: is this democracy? #nigeriadecides http://t.co/o43o42ubtd
@inecnigeria the whole world is watching @ayourb @delemomodu","2015-03-29 22:00:53",27
724,"#rd #nigeria rescata a 160 rehenes de campamento de boko haram http://t.co/gklxrjv711 #noticias #bokohar","2015-04-30 13:18:13",28
725,"rt @camanpour: .@thisisbuhari on boko haram: his government will 'effectively deal with them in a few months when we get into office'. #nig…","2015-04-01 19:21:56",150
726,"#bornostate is tired of violence, that`s why this election in the state is violent free. #nigeriadecides","2015-03-29 19:37:31",9
